"","AE","AF","AG","AO","AR","AT","AU","AW","BA","BB","BD","BE","BF","BG","BH","BJ","BO","BR","BS","BW","BY","BZ","CA","CH","CI","CL","CM","CO","CR","CV","CZ","DE","DK","DO","EC","EE","EG","ES","FI","FJ","FR","GA","GB","GE","GH","GR","GT","GW","HK","HN","HR","HT","HU","ID","IE","IL","IN","IQ","IT","JM","JO","JP","KE","KG","KH","KR","KW","KZ","LA","LB","LK","LT","LU","LV","LY","MD","MK","ML","MM","MN","MT","MU","MX","MY","MZ","NA","NE","NG","NI","NL","NO","NP","NZ","OM","PA","PE","PG","PH","PK","PL","PR","PT","PY","QA","RE","RO","RW","SA","SE","SG","SI","SK","SN","SV","TG","TH","TJ","TR","TT","TW","TZ","UG","US","UY","VE","VN","YE","ZA","ZM","ZW"
"2020-02-26",-1.89879333333334,3.35570266666667,-9.70873999999999,-7.1875,9.46098799999999,-1.85660800000001,9.63691733333334,0,1.92926,2.930404,1.42023733333335,-11.4077653333333,-0.831023999999999,11.1111093333333,-10.0242506666667,0.854701333333324,-7.01884933333335,-17.4381413333333,13.065328,0.497513333333316,7.23811333333333,6.50406400000001,-1.55456533333333,-4.77743066666666,-0.39106266666667,-0.948862666666656,0.975290666666666,7.08570399999999,-3.123896,-12.6050413333333,-0.113250666666659,-7.04395599999999,0.295114666666677,0.225845333333339,-2.444188,1.64083866666667,5.71651200000001,1.17973333333332,-3.07149199999999,3.74707066666666,-5.23950666666667,-10.3806253333333,-0.662389333333337,7.01806133333334,-1.829956,4.513352,-1.83551066666666,-17.0886026666667,-30.1951186666667,-4.98710133333333,-7.80920400000001,-23.3415226666667,-2.16119866666666,0.0938613333333365,1.28866133333334,2.22998000000001,2.62937866666665,11.856476,-22.7777506666667,-22.2437133333333,0,-5.109944,1.38372799999999,5.10137466666667,-21.2805986666667,-22.207764,-12.0868733333333,0.106515999999999,-4.17287733333333,3.31325333333335,5.97100266666666,3.44827733333332,0.163222666666655,1.84766133333333,6.72268666666666,3.20102399999999,4.84913599999999,-0.823043999999996,-2.72267600000001,-57.2987666666667,5.64015733333333,-4.21412133333334,1.22600266666666,-6.88468399999999,2.44956933333333,-6.50406933333333,1.986756,-0.208434666666662,-2.32378133333333,-6.92994133333333,1.23609466666666,1.99294,11.747848,0,-21.627452,-0.76654533333334,-2.61438000000001,-3.49039200000001,3.58096800000001,3.44458533333334,1.01476000000001,2.08303333333333,-9.02958133333334,-1.62654666666666,9.63855466666665,6.23263066666667,7.27699733333334,-2.59464,-4.98118133333334,-13.5775346666667,-10.250244,-0.388778666666667,-8.54352799999999,-1.00439466666667,-4.046244,-7.56922399999999,-1.16822266666668,2.83244266666667,20.2046053333333,-10.504364,2.442708,-1.860052,3.49875866666667,-0.239232000000001,-0.914317333333344,-11.332804,5.780344,4.30346666666668,-6.33412666666668,-11.1380106666667
"2020-02-27",-1.37925199999999,3.32594266666666,1.90476,-2.70270266666667,7.98384133333334,0.473185333333333,10.310328,4.97512266666666,2.27765866666667,7.44680799999999,5.026332,-15.2142226666667,1.94985999999999,8.60155199999998,-11.479024,1.31579066666667,-8.75773066666666,1.19256533333333,5.96330266666666,-0.502511999999996,4.42226666666667,8.26446533333333,-4.52887466666667,-4.92117333333333,2.40825866666667,0.174397333333332,2.929688,4.13620533333332,-1.61573733333333,2.777776,-0.589146666666664,-4.89444933333333,2.48813333333334,-22.278096,-2.761408,0.92064933333333,5.60985866666668,5.69382266666668,-3.25398800000001,-0.871459999999999,-5.19414266666666,3.48431866666668,0.0793960000000027,4.31591333333334,-1.10589066666667,6.94674133333334,-0.734268,-4.45859733333333,-26.8695373333333,-6.83902933333333,-0.903173333333328,-2.75,1.94758666666665,2.38081866666666,3.78281199999999,2.66949999999999,0.969533333333345,12.241888,-21.7329413333333,3.68020133333333,-1.36518799999999,-6.71592266666666,4.22299733333334,-2.30718533333334,-21.5269066666667,-24.138824,-11.8106786666667,5.45200133333334,-5.95065333333335,-0.817438666666675,4.25011733333334,0.0972439999999892,0,0.147492,10.5691066666667,-4.44874,-3.16248533333334,-0.414937333333327,-1.81924933333335,-42.3129266666667,2.96214800000001,-0.476755999999995,2.35275733333333,-4.31404666666666,1.74927199999999,-3.84615600000001,8.05369066666665,1.29806000000001,-2.88386533333333,-7.61663866666666,-0.335525333333337,6.18959599999999,12.2923586666667,0.411183999999992,-3.81783066666667,1.59062133333335,0,-5.762756,1.69215333333332,5.267532,2.09423866666667,5.68625866666666,-2.38473466666666,-1.39259333333334,1.12359600000001,-1.03317733333334,8.57142666666665,-1.966832,-2.47730533333333,-9.00125066666668,-1.22641466666667,4.13223199999999,-3.439804,-2.15517200000001,-5.45454933333333,-8.402344,-2.58823599999999,3.075892,14.9643706666667,-4.29759199999999,6.13922666666666,0.886525333333338,4.01295999999999,-0.796091999999987,1.50992266666667,-13.387044,9.60451733333332,6.42154400000001,-2.17216533333333,-10.895884
"2020-02-28",-1.34561599999999,3.67454000000001,12.9629613333333,-0.299402666666666,7.97270266666665,-1.59049466666666,13.7245786666667,5.23809333333334,0.675023999999993,6.36942533333334,8.53383866666665,-9.75918533333333,1.57894933333334,10.2471666666667,-13.7904453333333,0.781249333333349,-12.7813013333333,1.77234400000002,5.24193333333334,11.8483426666667,5.55609066666666,8.99654133333334,1.02770533333334,-0.663238666666672,-0.693333333333328,0.188831999999991,3.33951866666666,9.71807333333334,2.271968,-13.6363626666667,0.178598666666673,-2.42720533333333,5.66460133333334,1.57270800000001,-2.81461066666667,-3.15621466666667,11.0989533333333,2.27960266666668,-5.14798933333334,6.32911199999999,-0.468149333333329,-1.324504,0.0501400000000132,5.27842266666667,2.45751466666665,7.93715866666666,-2.55580666666665,2.59740133333332,-29.4299013333333,-8.52713066666666,-1.41788266666667,-7.635468,-0.149434666666664,3.36564666666665,4.18092800000001,11.284704,1.49031600000001,10.4918013333333,-19.688904,1.07526666666666,-4.11255333333334,-10.14798,5.28334533333333,4.496516,-21.6038306666667,-29.7719933333333,-12.880768,13.7846173333333,-2.84168,-2.45901466666668,6.50974533333333,-1.508296,4.41932133333334,-0.34554,8.42105066666667,-3.92156933333334,-5.55555199999999,-2.41935733333334,2.06698666666666,-40.9921666666667,3.64583333333333,-0.117645333333343,5.71543866666666,0,2.027028,4,8.07453466666665,1.82874,-0.434153333333327,-5.01857466666667,1.36179066666666,8.38566133333333,12.5575,1.79924,2.56751466666667,1.65426666666666,5,-6.27050800000001,1.15238933333333,4.55903066666666,0.846741333333341,6.324112,-4.27112266666667,-2.24789466666667,-15.5963333333333,7.33585599999999,9.03361466666665,-10.1025493333333,-0.957214666666673,-10.6209,2.32039333333334,-1.52983066666667,-2.24538666666668,-0.637313333333339,-3.60824533333334,-6.42619866666666,2.13270000000001,-0.24621066666667,16.483516,-14.378764,3.76777200000001,-0.332223999999997,5.33979733333334,-2.561508,3.19622266666669,-9.02822933333334,4.60526533333334,16.821736,-4.36390666666668,-12.910288
"2020-02-29",-1.20697466666667,4.20354266666666,8.08081066666666,4.39999866666668,5.594696,0.0811773333333292,10.9550066666667,1.64609333333333,-1.53005466666666,2.996256,7.89249199999999,-2.35569733333334,2.05655466666667,8.68412266666667,-9.35808266666666,8.63636266666667,-12.2837733333333,-2.25776133333333,12.9629613333333,5.29411866666666,3.81147733333333,19.4444426666667,6.28249066666666,-7.13572133333335,0.722768000000002,5.30815066666668,0.0636133333333362,7.53415466666667,4.24795066666668,-7.20720400000002,1.57599333333334,1.00336266666667,4.57554666666667,6.16161600000001,-0.751541333333336,-0.102355999999986,7.686656,5.59853066666666,3.63456266666667,2.45535733333332,3.776428,0.37878933333333,-2.31962133333333,3.32001200000001,2.19170666666666,0.902933333333337,6.21359200000001,8.42105066666667,-25.3512986666667,-5.707764,-5.95638000000001,-11.25,5.24458800000001,4.09978266666667,-9.26717066666667,0,0.247726666666665,15.3364613333333,-16.0635173333333,3.39925599999999,-2.97723333333334,-20.6871026666667,5.40368666666666,6.81818133333334,-20.6686906666667,-31.6670533333334,-0.373133333333342,17.9860026666667,-7.22221866666666,-6.09418799999999,6.66061866666668,-2.05371066666667,12.3397426666667,8.11541733333334,9.09090666666665,-4.03423066666666,-4.590164,-3.10077466666667,4.57252533333335,-36.3228653333333,4.54780533333334,2.43309066666666,4.76179466666666,3.13107333333333,2.40601600000001,-1.09890266666667,9.93788666666666,2.34532666666667,0.474898666666675,-2.66066533333333,1.62089999999999,4.109588,2.52557333333334,1.48698933333333,7.69855733333333,5.86551466666667,0.763355999999987,-0.369741333333337,-2.70473199999999,1.22812400000001,-2.79965199999999,2.99189200000001,-3.94797733333333,0.128366666666665,-9.00901333333334,4.22711199999999,2.87769599999999,-6.44969733333333,4.53404800000001,-12.9091186666667,4.01126133333334,10.7081906666667,-0.65573599999999,-0.408879999999996,-1.09890266666667,-7.17871066666666,5.54217066666666,-9.72634933333335,13.707164,-16.3368426666667,7.748296,3.45679199999999,7.36708533333335,-5.69206800000001,7.08552,-5.40736933333334,8.92857333333332,8.10118666666666,1.56950933333333,-11.6625266666667
"2020-03-01",-0.649236000000002,9.50226400000001,8.57142666666665,5.88235466666667,0.944655999999995,0.715805333333336,5.53348266666667,3.24324533333333,-6.35761466666665,5.52486133333332,5.011404,5.28061466666668,4.61538666666668,16.4691466666667,-7.64984133333333,7.14285733333332,-13.61966,-9.70172133333334,4.18604533333334,7.64331066666668,0.105219999999989,15.5688626666667,5.54795333333334,2.40972400000001,3.53697733333334,7.39343733333332,1.60818533333334,3.66138266666667,1.06434666666667,-8.84955866666667,9.32311466666667,4.33196533333333,4.57214800000001,-1.65593466666667,0.13493866666667,0.643650666666673,8.43693599999999,5.04390933333335,-3.86236,-0.757573333333326,1.51911866666667,-2.05761199999999,5.35592133333334,-1.38889066666667,0.849950666666672,-1.34523066666668,5.20350133333334,5.33333333333333,-26.9182226666667,-2.58620666666667,-6.478872,-11.875,7.23146533333335,0.199453333333338,1.96411599999999,2.79504399999999,0.347300000000004,6.00600666666666,-25.6897373333333,3.16301466666667,-4.27631600000001,-23.1953733333333,3.04480000000001,7.60273733333334,-19.478912,-36.2143146666667,4.02245066666667,19.4124093333333,-7.10145066666666,-2.310232,6.70857200000002,-0.245457333333334,11.5131586666667,9.38367733333334,2.39999866666668,-0.199600000000004,6.32570933333334,-2.41546133333334,2.22002133333335,-41.5064093333333,9.46478799999998,1.62003066666668,6.99242133333333,3.80956,-2.86677999999999,4.30107600000001,3.52112799999999,1.10873466666665,0.264785333333336,1.63756266666665,-1.02214533333334,6.73984266666668,8.07584133333333,0.34601866666668,11.255864,2.53687599999999,-0.799997333333337,-5.09641999999999,3.50817333333333,9.67284666666666,4.55927066666666,-1.34471599999999,-7.27387466666666,1.210576,-8.04598000000001,13.6421253333333,13.5632173333333,-6.25759866666668,-5.54899066666667,-16.1032306666667,-13.2258093333333,8.27554266666665,0.83420266666667,2.32907599999999,-7.60233599999999,-7.69254533333333,5.50964400000001,3.41633066666667,14.6031746666667,-11.4679053333333,5.098556,3.60531066666667,6.69134533333333,-15.4487706666667,3.81113733333333,-5.07932533333333,1.73410533333333,8.59129333333333,0.0877933333333374,-6.27062933333333
"2020-03-02",-2.23826133333334,8.12065066666668,11.3402053333333,3.32226,6.93087199999999,1.05100533333334,5.85402933333332,4.80769333333333,-14.0350853333333,0,2.62183600000002,0.139358666666681,0.561798666666661,5.38258400000001,-6.46725466666666,6.39269466666667,-12.685872,5.51730800000001,-2.51046266666667,2.06185466666666,3.13232400000001,8.98437466666667,-2.378744,-7.04440266666667,3.39454666666667,2.14728800000002,5.20622266666666,11.823024,2.88545199999999,-1.81818133333334,-0.0970866666666694,-1.17693600000001,1.0192,3.83581600000001,-0.158365333333336,2.434708,6.49556,-2.58592666666667,-3.85776266666666,-1.50862133333334,-4.43131066666666,1.79211466666666,-0.00352933333334704,-0.780797333333325,2.61328666666667,-13.6537573333333,-2.93725066666667,-5.128204,-27.1853026666667,-2.36734533333333,5.161016,-8.14249733333332,2.19909199999999,2.76422666666667,1.47138533333333,-4.75404400000001,-0.046758666666662,9.76377866666667,-24.5246786666667,2.47286,-2.42990666666665,-15.4142146666667,2.16505466666665,4.43880666666668,-18.7577613333333,-19.5528053333333,0.936884000000006,13.7079626666667,-3.47826133333334,-6.35358666666667,3.50861066666668,2.070328,0.542887999999991,2.12765999999999,6.77966266666668,-0.584793333333337,7.79082266666666,0.414937333333327,-0.662785333333332,-30.1652933333333,4.96141066666667,-2.05011466666666,4.49110399999999,-3.68525733333333,4.71428400000001,-6.95652266666667,3.14465333333334,-0.647511999999992,0.659342666666674,-1.39107199999999,0.209762666666663,5.94220533333333,16.0928346666667,-0.709849333333338,5.30508933333334,1.39604666666666,-6.20689866666667,-4.92989066666667,8.97198000000002,3.132756,-1.302328,4.01487733333335,-2.31155866666667,0.263590666666659,-11.1111146666667,3.56888266666667,5.09977733333334,-8.437836,-2.848348,-12.09908,4.91261333333333,3.80603600000001,1.82724,4.03128533333333,-0.561798666666675,-9.14223199999999,2.53456133333331,6.604848,15.4430386666667,-14.1309506666667,4.06364933333334,-1.09427333333333,1.69368533333333,0.805440000000004,5.25300533333333,-9.44321733333334,5.74712666666666,10.434672,-0.151743999999994,-15.70048
"2020-03-03",-4.75798533333334,7.40740933333332,-0.970876000000004,-0.334446666666665,8.20216933333333,-2.98925333333332,9.05181866666666,9.94764266666665,5.34759466666668,0,2.96442133333332,0.784378666666669,0,-17.5415146666667,-8.69564800000001,3.46320533333333,-11.1911626666667,6.06112666666667,-1.47058666666666,5.94059200000001,5.398788,4.06504266666667,-2.344508,-2.75895200000001,5.69196533333334,3.24860133333334,5.74098666666667,14.5647893333333,0.764852000000005,-7.14285333333333,-6.38444,-3.49286933333333,-1.41950933333334,2.07576533333334,0.659418666666653,0.0904999999999916,8.48230533333334,0.616098666666673,-6.81431066666667,3.77358533333334,-3.71731600000001,-2.86738533333335,-0.98881466666667,-0.758240000000001,2.14102133333334,5.19736800000001,-2.01599066666667,-4.45859733333333,-28.099772,-3.45408666666667,0.879450666666656,-6.14250666666666,0.509165333333343,1.55574,2.03010533333334,0.763355999999987,0.340454666666673,4.84374933333334,-20.6960546666667,0.564972000000012,-2.93578133333334,-15.1217346666667,4.81943199999999,5.21172533333333,-19.7930093333333,-20.7736506666667,0.383509333333336,13.7127386666667,-3.61990800000001,-8.28402666666666,3.75501466666665,1.26829066666667,0.164113333333333,-0.599253333333337,3.33333333333334,1.03848266666667,4.13573733333332,-0.423726666666653,3.99051866666666,-17.6634213333333,-1.44204266666667,-0.582747999999995,2.33353733333333,-7.62112400000001,2.02312266666667,-1.88678933333334,6.08108,1.92133066666666,0.151743999999994,-1.99380533333333,-1.93385866666667,2.24003066666667,7.86463466666667,-1.63785333333333,5.47516399999999,0.695048,-3.472224,-3.99149066666666,6.37956799999999,2.08128400000001,3.87811733333334,1.26214133333333,-2.50266000000001,-1.39118933333333,-11.1111146666667,2.97342933333333,3.69514933333335,-8.11276266666667,-4.14077733333333,-12.7548626666667,2.74644533333333,-1.06505333333334,-1.30505866666667,-0.495355999999987,-4.02298933333334,-9.60545866666666,2.58823599999999,5.92941333333334,8.93300400000001,-14.5187173333333,4.01295999999999,-2.71929866666667,2.976084,3.72973066666667,3.148336,-9.95749866666668,5.35714266666668,10.964508,2.77998400000001,-15.1658733333333
"2020-03-04",-5.087672,-0.894857333333334,0.970876000000004,-3.125,7.56695066666666,0.391881333333345,6.51945466666668,5.02512666666665,4.39442399999999,-0.732600000000005,5.39756799999999,1.21359199999999,6.09418266666665,6.82308399999999,-8.16491733333334,5.98290533333332,-6.96924799999999,7.38451066666667,8.04020133333331,-6.46766133333333,6.27016666666667,8.94308933333335,-0.457386666666665,-2.36024933333333,6.81564266666668,4.58305866666666,6.50194799999998,9.49259466666668,-0.882456000000005,-12.6050413333333,-0.218948000000012,-3.57812533333333,0.811569333333324,0.0501866666666757,0.300008000000005,-0.455790666666672,8.13802533333332,1.61144533333332,-7.55456533333334,1.63934266666665,-5.75472000000001,-4.84428933333334,-1.60754933333332,4.323364,7.29166666666667,0.0772453333333374,1.65901733333334,4.43037866666667,-27.419668,-1.97764533333333,0.844238666666669,-7.37101200000001,0.428898666666669,-0.86290533333333,0.678242666666677,3.53643333333333,2.70547466666666,5.46021999999999,-18.7906186666667,1.67633600000001,-6.81399599999999,-19.219492,4.509928,6.67102533333335,-21.2805986666667,-25.382192,-1.74693333333333,13.687688,-4.32190933333334,-6.02409866666666,5.04578666666666,-1.821732,-0.38084933333333,-0.791854666666666,-0.840337333333338,5.37772133333334,1.93965600000001,-2.46913600000001,1.98366266666667,-14.1882626666667,0.225606666666664,-3.98633333333333,2.54590800000001,-6.66323866666666,3.17002933333332,-3.25203466666666,3.31125866666666,0.144302666666675,1.85902400000001,-0.932494666666656,0.892735999999999,5.23147066666667,8.61986799999998,-5.79965199999999,4.96078533333333,1.046468,-2.61438000000001,-6.75834133333333,4.40813733333334,3.88299066666666,3.69003866666667,5.09909066666667,-4.56668533333333,-2.17957066666666,-14.4578346666667,4.80204266666667,8.92018666666668,-6.42280133333333,-5.28005466666667,-12.3892106666667,5.72665866666667,-0.971954666666662,-0.813669333333337,-1.25549333333333,-4.046244,-10.86968,2.57009333333333,3.78997866666666,9.20716399999999,-16.0085346666667,0.906570666666667,0.531442666666663,2.31550533333333,6.404124,6.04630533333332,-16.6131893333333,4.046244,8.92086266666668,1.02929733333335,-8.95884133333334
"2020-03-05",-5.371368,3.54767333333335,0,-0.33784,10.1915786666667,-0.113566666666671,6.12937866666667,4.47761066666665,12.9067226666667,-0.709218666666672,8.79686,-1.636612,6.96378533333333,7.79689066666667,-9.49226933333334,4.38596533333333,-6.85388133333333,10.476436,2.29357866666666,-1.00502533333334,5.70378133333334,11.5702466666667,-0.969878666666673,-10.7943426666667,11.1811933333333,5.27613333333332,6.96614533333333,8.64755733333334,-0.948363999999998,-6.48148666666665,-0.706974666666667,-5.07793733333334,-0.546529333333339,1.53381866666666,-0.0791480000000035,3.77027333333334,5.17453999999999,0.24433333333333,-5.963532,2.39651466666666,-6.04391466666667,1.04529866666667,-2.84553066666668,2.20199599999999,5.03179466666666,3.59466533333332,-0.279718666666668,5.73248266666666,-23.7895106666667,-2.50208533333334,3.40264933333331,-6.5,5.04827333333333,3.30885866666668,0.244466666666668,-0.27615333333334,1.77230266666668,1.17994133333335,-27.645264,0.19035333333332,-4.94880666666666,-17.711812,7.80224133333334,6.32827733333335,-20.0250346666667,-24.8448586666667,-3.56057199999999,19.1358693333333,-5.51523866666668,-12.8065386666667,4.95533733333333,2.04214,-1.61637866666666,2.39675333333334,4.87804666666666,2.25660666666667,9.37840800000001,-2.07468666666666,3.75586933333334,-13.8775533333333,3.94953466666665,-2.02622,2.89984133333334,-5.81390400000001,5.68512933333334,6.73076933333334,1.34228,4.00920133333334,2.10444133333334,-3.41332533333333,3.19420400000001,6.99156666666667,10.1328893333333,-4.52302533333334,3.68216933333332,0.156885333333335,-3.92156933333334,-5.88856,-1.475088,6.54285733333333,0.523560000000003,4.69827333333332,-1.11288,-3.55555733333334,-10.112356,0.792694666666677,7.85714266666666,-9.46779333333335,-3.67494266666667,-8.61076800000001,5.47169999999998,3.36088000000001,-1.392304,-4.61822533333334,1.21212266666666,-9.39766400000001,2.11764533333334,3.79785200000001,5.225652,-18.0033666666667,7.42357866666667,1.50709066666667,2.41329466666667,5.33743333333334,3.46563200000001,-13.61854,10.1694893333333,9.15328933333332,5.22928400000001,-11.8644106666667
"2020-03-06",-9.04668133333332,3.67454000000001,4.629628,-3.29341066666667,12.0401813333333,-2.21816,9.36019866666666,6.190476,4.146576,-0.63694266666667,-6.61481733333333,2.63583866666666,6.84210666666667,5.07209333333334,-11.556244,-1.5625,-8.78305066666667,12.896688,2.01612799999999,2.36966933333333,10.0547946666667,4.49827066666666,-2.74326533333334,-8.17994133333335,6.23999999999999,3.59641066666667,7.11193333333333,11.855296,-1.11927733333333,-11.3636373333333,-0.771539999999987,-7.088928,-1.68620799999999,-0.145172000000002,-2.01741066666666,6.63203999999999,9.61584933333333,-0.255345333333338,-6.24208533333332,6.11814399999999,-1.30539466666666,-0.993377333333328,1.18751066666667,1.53712399999999,-3.52941333333334,-0.913853333333336,-1.77935733333334,5.84415733333334,-26.120056,0.0775200000000069,0.768020000000007,-2.70936133333333,-0.384266666666662,3.05806533333333,-0.146697333333336,-5.37390133333334,2.62420666666668,-4.09835866666667,-28.5221146666667,0.96208133333333,-16.233764,-18.117248,8.14155066666666,5.63647999999999,-20.6463213333333,-22.268972,-8.65970799999999,20.2256413333333,-6.35994400000001,-19.9453533333333,8.97388666666667,7.96380133333332,0.51387466666668,5.32135466666668,8.42105066666667,3.41736800000001,4.76190666666668,-1.61290533333333,5.89473466666665,-13.838124,4.21874933333332,-0.82352666666668,3.33320666666665,-4.65781199999999,4.45945733333333,4.79999733333334,-2.48447200000001,2.28396666666666,4.05209866666667,-0.750370666666669,1.61058,9.74275733333334,8.94664,-8.996216,5.05896000000001,0.798039999999986,-1.875,-7.62303733333333,-3.47232533333333,3.16599466666668,-3.55631066666668,4.88376933333335,-2.50696266666667,-4.71433066666667,-27.5229386666667,10.580032,11.764704,-16.539388,-0.75096666666667,-10.1619773333333,-0.49084933333333,-5.25242133333333,-2.16519733333332,-1.738124,1.546392,-10.5826213333333,6.63507066666666,4.23281333333334,4.83516399999999,-9.18187466666666,3.317536,0.83056666666667,1.70129866666666,5.561172,3.81658933333333,-8.65268933333334,6.57894933333334,12.5294653333333,2.81064799999999,-12.910288
"2020-03-07",-7.81706800000001,3.53982533333333,6.06060800000002,4,8.47581466666666,-3.48242666666667,2.70797733333332,0,-3.27868666666666,-5.99251333333332,9.58422800000001,7.79032933333335,8.997432,4.24262533333332,-9.59009866666666,7.27272533333334,-6.98489333333333,7.97807333333334,3.24074266666668,-3.52941333333334,12.1533706666667,9.92063333333333,2.830572,-8.564036,3.04594933333333,1.52271999999999,4.26208533333335,3.87401866666666,-3.64630666666666,-8.10810400000001,-0.561314666666675,-1.69773333333333,6.73676,3.08081066666668,-0.483133333333328,7.26714533333333,5.94177733333335,4.15654000000001,1.10688800000001,4.6875,1.41119866666666,-15.909088,-0.506286666666668,0.860742666666667,0.607339999999994,-6.34429866666666,-0.737864000000002,1.052632,-24.1170653333333,-2.66362533333333,-1.59395866666668,-8,7.89895599999998,2.71442133333333,-3.74630266666667,3.353556,4.90918933333333,2.03442933333334,-23.8862706666667,2.78120933333332,-14.360768,-23.5838413333333,9.43420400000001,2.98701466666667,-21.3981733333333,-29.466512,-8.67537466666666,20.7522426666667,-11.25,-18.55956,9.038112,5.13428266666666,7.61217733333332,7.70965066666666,-0.909093333333331,10.2078253333333,-9.18032799999999,-6.589152,3.74639866666666,-10.1644293333333,-0.620153333333334,-4.37956266666667,1.618892,-3.879008,3.00751733333333,-2.19780533333333,3.10559066666667,5.06052666666668,0.339213333333333,2.54297866666666,1.20137466666668,-1.67654933333333,2.94117733333334,-5.85502133333333,1.78752666666666,2.76382933333332,-3.053436,-4.00066666666667,0.709056000000004,0.259414666666657,-4.37445066666668,7.25137333333335,-5.71296133333334,-2.69576533333333,-25.2252293333333,9.47974133333334,22.5419666666667,-16.1936853333333,5.87806666666665,-14.7882586666667,7.318792,-2.30375733333334,-0.409836000000013,-5.95794666666666,-1.64835066666666,-12.6300453333333,4.09638533333334,8.66953466666666,-1.246104,-18.0502013333333,3.09931999999999,3.12757333333333,6.71772266666666,-4.31324266666667,5.03241999999999,-9.05173733333334,6.54761733333333,2.08133466666666,4.40956666666668,-11.414388
"2020-03-08",-8.92261733333333,6.56108666666665,2.85714266666666,-2.52100666666666,2.62971999999999,4.60437066666665,0.480744000000001,0.540542666666653,5.29801466666666,-3.314916,9.24730933333333,-1.77721200000001,3.07692399999999,0.245198666666653,-10.8044133333333,10.43956,-9.16399066666665,2.09679199999999,-1.86046399999999,-6.36942533333334,18.5584613333333,1.79640666666667,3.28348266666667,2.79839066666668,7.78135200000001,11.5565293333333,8.33333333333333,0.657649333333339,-6.53120933333334,-14.159292,9.42760666666666,1.701024,-0.817952000000005,-7.63569066666668,4.07061733333333,21.7671146666667,4.98156800000001,8.23184666666666,-0.351125333333329,3.40909333333335,-2.24055466666667,5.34979200000001,2.05300933333335,7.35094666666667,3.26904266666668,-7.03766933333333,1.80319199999998,1.33333333333334,-26.0924373333333,-5.55555199999999,9.43662,-7.1875,17.1659093333333,-1.46266666666666,-3.66383333333333,1.41054800000001,3.20104533333334,-1.35134933333333,-26.9892266666667,-2.43309066666667,-13.1578973333334,-31.486928,6.90155066666667,10.342468,-23.076924,-23.695556,-10.430308,27.145808,-10.579712,-18.81188,9.28199733333332,13.451152,0,25.6524146666667,-1.60000133333334,12.6413826666667,3.633916,-5.31401066666668,0.0198213333333399,-10.576924,-3.211268,-13.843892,3.52868666666666,-1.027552,-2.69814533333333,-9.67741866666667,6.33802800000001,0.807235999999989,-2.47131333333334,-2.67383333333333,-8.66931199999999,5.16079199999999,4.59972133333333,-8.477508,2.21469599999999,-3.24858133333333,-6.40000400000001,-8.56844133333334,4.52997333333333,13.0091506666667,-3.140828,1.40875200000001,-7.33712800000001,-2.38929733333333,-18.390808,5.77220666666666,17.2413786666667,-17.73998,-5.760132,-15.8382773333333,17.983872,7.998148,-0.521377333333334,-6.16077733333333,-3.50877333333334,-14.5232546666667,4.95867866666666,12.218516,-7.30158533333334,-16.382456,3.10118133333333,1.32827200000001,5.38323466666668,-9.96823066666667,1.99026000000001,-11.3415533333333,6.35838266666666,-5.36335199999999,3.33625733333334,-6.93069466666665
"2020-03-09",-9.99451733333332,-9.28074133333332,-3.09278400000001,-4.98338800000001,13.1784973333333,-2.63073200000001,-9.265716,-0.480769333333328,3.30237333333332,-7.02340666666666,4.09286533333332,-1.31318133333333,-0.280898666666658,-7.96833333333332,-10.9135026666667,5.02283199999999,-11.0362453333333,12.1973573333333,-7.94978799999998,-7.73195333333334,4.50671333333332,-25.7812506666667,-2.77473466666666,-8.48064133333332,6.39955599999999,4.50060533333334,1.96078533333332,7.53016133333333,-2.38136799999999,-7.27272533333333,-2.32262666666668,-4.896128,-2.79172799999999,-4.64206933333332,-0.800633333333337,3.01018266666667,2.452316,0.437200000000004,-7.151296,-0.215514666666678,-5.00094133333333,-5.37634266666667,-3.26738533333332,-4.01966400000001,3.36391199999998,-9.533996,-6.04139199999999,-35.2564093333333,-26.3669026666667,-3.75510133333333,2.83642533333332,-9.16030933333334,3.20071466666667,0.709863999999996,-6.06101466666667,-5.913208,-6.06678266666667,1.574804,-42.3986613333333,-3.07599333333334,-8.971964,-15.160136,4.67397066666666,-2.34622666666667,-22.981364,-16.574056,-9.96055066666666,1.660284,-4.202896,-19.6132613333333,-16.198548,1.15018266666667,-2.55157466666667,2.94886266666667,-2.54237333333333,-2.01429733333333,2.02775066666668,-4.14937866666666,-0.0602520000000055,-17.3553666666667,0.606394666666674,-6.83370933333333,-17.206512,-7.31602933333333,0.571426666666667,-3.47826133333334,4.40251733333332,2.282476,-0.512822666666665,-4.27538533333333,-1.70605466666667,-5.86080933333332,12.471308,-8.51818800000001,0.757868000000002,-0.554122666666672,-6.896556,-6.73791466666668,11.495672,3.21977733333334,-1.02325466666666,0.296122666666676,-4.87436933333333,-7.51236,-12.2222186666667,-0.983444000000006,7.317072,-20.573852,-4.77336133333334,-13.5757346666667,0.425130666666675,-2.02988666666667,0.0830586666666733,-1.80505333333333,-1.12359600000001,-13.0101933333333,-10.3686626666667,7.52135199999999,-1.51898666666666,-14.1456706666667,2.12974533333335,-3.87205466666667,-0.970611999999988,6.30033866666666,3.29425599999999,-14.5895186666667,6.32183866666666,1.23284400000001,-4.85584,-7.97101866666667
