"","AE","AF","AO","AR","AT","AU","BA","BD","BE","BF","BG","BH","BJ","BO","BR","BS","BW","BY","CA","CH","CI","CL","CM","CO","CR","CZ","DE","DK","DO","EC","EE","EG","ES","FI","FJ","FR","GA","GB","GE","GH","GR","GT","HK","HN","HR","HT","HU","ID","IE","IL","IN","IQ","IT","JM","JO","JP","KE","KG","KH","KR","KW","KZ","LA","LB","LK","LT","LV","LY","MD","MK","ML","MM","MN","MT","MU","MX","MY","MZ","NA","NE","NG","NI","NL","NO","NP","NZ","OM","PA","PE","PH","PK","PL","PR","PT","PY","QA","RO","RW","SA","SE","SG","SI","SK","SN","SV","TG","TH","TJ","TR","TT","TW","TZ","UG","US","UY","VE","VN","YE","ZA","ZM","ZW"
"2020-02-26",0.673247999999987,0.680302666666677,-1.17724666666668,-2.27328,1.36350533333334,-1.14046666666667,-0.138615999999999,1.02247600000001,3.00268533333335,-1.11848933333334,-1.70932533333334,4.63639866666668,0.714416,1.94391333333333,5.73980666666667,-0.586878666666664,-2.16372133333334,-1.01014266666667,0.85202533333333,2.303228,0.137588000000008,1.53978533333334,-0.258977333333334,-1.71869866666667,-2.21127866666667,0.116709333333347,2.112544,0.644409333333343,-0.455535999999995,1.21267733333335,2.62150533333335,-0.685344000000001,-0.283502666666664,1.33495066666667,-0.949336000000002,2.60396266666667,3.809372,0.491586666666663,-1.585708,-0.548603999999997,-0.846221333333347,0.232106666666667,13.6068013333333,-1.45107066666668,2.20627333333334,10.296804,0.68589733333333,0.358763999999994,0.192362666666668,-0.662064000000001,-0.682637333333332,0.583759999999998,5.69426933333332,18.289704,-1.477204,0.965550666666658,-0.36081999999999,-3.47095200000001,1.690684,9.303676,14.0819293333333,-1.23098266666666,1.12156133333335,-0.794108000000008,1.254288,-0.212545333333324,-0.257385333333332,-0.478922666666676,-2.45329333333333,-1.55217466666666,0.477218666666673,1.81172666666667,22.8298133333333,0.703430666666677,-0.403559999999999,-0.743281333333329,1.27950000000001,-3.53742,-1.70350133333334,-0.755325333333332,0.34223466666667,-0.679856000000001,2.13664266666666,0.0906173333333271,0.599426666666659,-1.79530799999999,-0.545237333333333,7.55492133333333,0.374714666666677,-0.172760000000011,-0.780416000000002,-0.375254666666663,-1.00170933333334,2.29953999999999,-0.100540000000009,1.26125066666667,-1.53753599999999,-1.66647333333333,2.49661733333333,0.92564933333334,6.72272266666667,3.64173333333333,1.32457466666666,1.91212933333334,-0.48660266666667,1.56779466666666,2.00632266666668,-2.41730266666667,-1.98636933333333,4.58925866666667,1.58736133333332,0.535736000000014,-0.757405333333324,-0.632049333333342,-0.270435999999989,0.491423999999995,3.43541466666666,0.821095999999997,-0.984735999999998,1.88477599999999,-1.19433066666666
"2020-02-27",0.735626666666661,2.32539866666666,-1.07805866666666,-0.492802666666677,0.592966666666655,-1.40869599999999,-0.518706666666674,0.664931999999993,5.69237733333334,-0.992406666666668,-0.559549333333337,5.625916,1.06386266666667,0.25030533333333,0.871485333333325,1.00106799999999,-0.670445333333333,-0.671641333333341,3.97229999999999,2.41617866666665,0.418878666666657,1.55547066666666,0.69635066666666,-1.571752,-1.60794533333333,0.108785333333344,1.981156,0.065328000000008,13.9052533333333,1.69827333333332,3.22732000000001,-1.495656,-1.51748133333334,1.61559066666666,0.877446666666671,4.07627333333333,0.335591999999991,0.483673333333329,-1.04269466666666,0.580739999999992,-0.666310666666675,-0.247345333333342,11.8180746666667,0.135030666666665,1.12161733333333,3.75377866666666,0.0794879999999978,0.411565333333328,-0.110305333333343,-0.518534666666653,-0.205449333333334,3.18791733333332,5.69566800000001,1.80776,-2.43008933333333,1.44763733333333,-0.496027999999995,-0.334395999999998,1.79871600000001,9.44233733333333,10.2448013333333,1.75618933333332,0.678267999999989,-0.832717333333335,1.400828,0.52925066666667,0.619893333333337,1.03063466666666,0.472168000000011,0.140701333333325,0.702596,2.19498666666667,12.9431146666667,0.676946666666666,-0.0363613333333319,-0.969797333333332,1.49992400000001,-3.57304933333333,-1.49479733333334,-0.307337333333336,0.744857333333343,0.0138200000000097,2.93291199999999,0.719462666666672,-0.498621333333332,-1.57179733333334,-0.533177333333327,0.211893333333336,0.371967999999995,0.454585333333341,0.178126666666657,-0.443551999999997,-1.25551333333334,-0.451746666666679,-1.74702933333333,1.17024266666668,0.102274666666673,-0.508265333333341,0.704885333333323,0.915080000000003,5.92596400000001,1.81649733333333,0.811802666666665,1.689652,-0.175420000000003,2.86508666666667,2.45758533333333,0.0690466666666794,-1.25361066666666,2.559932,-2.87524933333333,0.75209066666666,-0.940561333333335,-0.46080533333334,0.658157333333321,0.801844000000003,1.91492266666667,1.196884,-0.627730666666665,1.32641600000001,0.800786666666653
"2020-02-28",0.892405333333329,2.17729733333334,-0.42520133333332,-0.577285333333336,0.798421333333337,-2.66205866666667,-0.436925333333335,0.444905333333324,4.55634533333334,-2.94866933333334,-0.852198666666666,4.83546933333332,1.59420266666667,0.0903066666666774,1.056656,-0.455006666666662,-2.90675333333333,-0.622314666666668,1.23738666666667,1.70572933333332,0.367258666666672,0.990442666666652,0.901418666666672,-2.67237866666666,-3.34717866666668,0.486725333333339,1.59584533333333,-0.816659999999999,0.766443999999993,2.89390533333334,3.728628,0.552572000000012,0.216512000000009,1.87973066666667,0.131912,4.13583866666667,0.0771440000000041,1.00330133333333,-0.837442666666661,0.396784000000011,-0.239547999999999,-0.894667999999996,16.386708,-0.145314666666678,1.04894533333334,3.690236,0.697362666666663,0.527313333333339,-0.100189333333333,-1.590464,0.0395506666666705,1.198156,5.12579866666667,3.18039466666666,-3.93172666666666,2.17956,-1.363556,-2.44783466666667,1.28226266666667,13.122564,5.87069200000001,-1.79439333333333,0.325942666666663,-1.501744,1.27600666666667,0.747889333333347,0.343423999999999,0.288578666666666,-0.428589333333335,1.22555066666665,0.611806666666666,1.20570933333333,13.779068,0.283314666666669,0.489313333333328,-2.07377600000001,0.610458666666673,-3.093608,-4.57144133333334,-1.22057066666666,0.765451999999996,-1.66467333333333,2.04827866666666,0.645161333333348,-0.653452000000001,-1.81764266666666,0.79615733333334,-0.158081333333342,0.0489759999999961,0.426630666666654,1.06059733333332,-0.752130666666673,-3.05121333333334,-1.00793466666667,-2.52349866666667,0.893468000000013,-1.87416133333332,1.06078533333334,1.56891333333333,0.996134666666663,7.24686666666668,1.31210266666666,3.38073733333333,1.33248400000001,-1.97069333333333,2.99351999999999,2.07472799999999,-1.29363466666666,-0.650227999999998,1.84907066666666,12.286108,0.631713333333337,-0.254308000000009,-1.28522266666667,0.132710666666668,-0.937407999999991,5.97811333333334,1.77462799999999,-2.38291866666667,2.10455333333333,-0.609929333333341
"2020-02-29",0.37438933333334,1.35103333333333,-0.154485333333326,1.40867066666665,0.323964000000004,-1.01517733333334,-0.630320000000012,0.106425333333334,0.793741333333344,-2.41134133333334,-0.271072000000004,3.05371066666666,0.162887999999995,2.66465733333334,3.06348666666668,-0.589432000000002,-3.31636,-0.431238666666673,-0.318862666666675,2.07074,-1.396016,0.331924000000001,-0.254007999999999,-1.24055466666667,-0.263458666666665,-0.378912000000014,0.722391999999999,-0.146865333333338,-0.588720000000009,2.35894266666668,0.253332,-0.510300000000001,-1.20267733333334,-1.35984266666667,0.177881333333346,1.11821466666666,-0.0422613333333288,0.487269333333344,-0.00768533333332755,-0.99972533333333,-0.0973199999999963,-2.62480666666666,11.931508,1.39440399999999,0.397699999999986,2.08038266666668,-0.349441333333331,-0.174164000000005,3.18751466666667,-0.0636346666666725,0.319977333333327,0.806692000000012,3.38265466666667,0.836278666666672,-0.599491999999998,4.15651466666667,-1.521856,-3.09277333333333,0.176448000000008,12.4621226666667,3.28463733333334,-1.32156400000001,0.201323999999985,1.56891333333333,0.469970666666669,0.96929866666666,-0.237085333333326,-0.126928000000007,0.123800000000003,0.324411999999995,0.0238386666666628,0.313324000000009,9.31533866666668,-0.107284000000007,-0.792917333333335,-1.079448,-0.306269333333347,-1.34671999999999,-4.05992666666667,-2.119304,0.279800000000009,-0.463897333333335,0.806666666666672,0.171290666666664,0.487838666666661,0.466690666666665,0.724853333333343,-1.51774533333334,-1.15331466666667,-0.0180973333333299,0.83074400000001,0.600672000000003,-1.43104533333333,0.545125333333331,0.339431999999988,0.60751333333333,-0.278391999999997,1.38119466666666,0.787378666666669,-0.150746666666663,5.31664533333334,0.221161333333342,-1.26999466666666,0.770844000000011,-1.18002266666666,2.24992399999999,0.897526666666664,-3.00104266666666,2.18330933333333,1.05704266666666,2.66349733333332,-0.802027999999993,-0.306294666666659,-1.859116,0.678222666666656,0.563629333333338,6.37320933333334,1.29490133333334,-2.28427066666667,1.09159866666666,0.278000000000006
"2020-03-01",0.608871999999991,0.457295999999999,0.0776413333333181,2.41665200000001,0.089202666666651,-0.489629333333326,1.11890666666667,-0.314579999999992,-0.291076000000004,-3.53439333333334,-3.84490933333333,3.45256533333334,-1.08991466666667,4.48817466666667,4.52705333333334,0.154978666666665,-1.28668666666667,0.198999999999998,-0.769557333333339,0.662913333333321,-0.99621066666667,2.23149066666666,-0.398478666666662,0.522658666666658,0.567183999999997,-1.1241,0.0760040000000117,-0.474898666666661,1.05093866666665,2.22933466666666,0.403992000000002,-1.60425866666667,-2.25586933333332,0.324717333333325,0.49402400000001,-0.02912933333333,-0.679270666666667,-0.698685333333344,0.786193333333344,0.0994666666666717,-1.29424,-1.67346133333334,10.4880573333333,0.23378000000001,1.58651733333335,3.25611866666667,-0.536885333333331,0.745742666666672,0.282485333333327,-0.934554666666671,0.752141333333341,2.27823866666665,4.25778666666668,0.12185199999999,0.0595600000000047,3.63395733333334,-0.926106666666669,-3.73505599999999,1.18647733333333,11.3338773333333,3.37714133333333,-1.85476133333333,0.886261333333337,0.387441333333328,1.62859066666667,0.292597333333333,-1.03604666666666,0.603048000000001,-0.657521333333335,-1.02362533333333,0.830612000000002,0.686838666666674,7.79543600000001,-1.310908,0.761169333333342,-1.00793999999999,-0.205729333333338,0.0100346666666695,-4.11768533333333,-1.91467733333333,0.0808560000000114,0.256052000000011,0.166997333333342,0.316548000000012,-0.0359186666666744,0.550699999999992,-0.411540000000002,0.803623999999999,0.103937333333334,0.70541333333334,-0.0713506666666746,0.568079999999995,-0.973597333333331,2.19653866666667,1.98622133333333,1.19828266666666,-1.59827733333334,-1.21453866666667,0.949372000000011,0.74493866666667,5.09755999999999,2.03715466666668,0.827962666666664,0.483816000000004,-0.644251999999994,1.87982133333333,1.06183333333334,-4.87335733333333,-0.180150666666663,0.183293333333339,1.28287733333335,-0.224329333333344,0.102305333333334,-1.49193333333332,4.25628666666667,0.883102666666673,5.084396,1.34330799999999,-1.19399466666667,0.763865333333328,1.51531466666665
"2020-03-02",1.10504666666667,-0.815252000000001,-1.36156266666667,-1.362976,-0.732106666666667,-0.44707733333334,5.82072933333333,0.774998666666662,0.469497333333322,-1.739172,-0.253061333333335,3.92399066666667,0.092102666666662,-0.542673333333326,-0.192912000000007,0.697494666666671,-1.49151066666667,-0.118153333333325,0.940642666666662,2.77314799999999,-0.428990666666664,0.127589333333319,-0.222880000000004,-1.938604,-3.41379333333333,0.40361466666667,0.150990666666658,0.0633946666666674,0.628422666666665,2.27061466666667,0.723230666666666,-1.24048933333333,0.751947999999999,0.983454666666674,0.526164000000009,2.72140533333334,0.354390666666674,0.123393333333325,1.95540933333334,0.779454666666666,3.57312533333334,-0.526203999999993,12.85436,-1.84976133333333,0.0113733333333386,0.989360000000005,0.406265333333323,-0.324341333333336,0.0421453333333375,12.92632,0.162546666666657,1.70837466666667,4.97377999999999,0.430277333333336,-0.640314666666669,3.67726666666668,-0.196024000000008,-4.19320133333333,1.09515866666668,9.17668666666667,3.82142133333332,-1.22388266666667,0.416427999999996,0.895390666666657,1.77757733333333,0.639933333333346,0.650985333333338,-0.645284000000004,-0.323674666666662,-1.66922,-0.114913333333334,7.37118533333332,8.77444933333334,-0.427667999999997,0.505426666666665,-1.664236,1.066304,-5.01285333333334,-1.80299333333333,-1.79512,0.568166666666656,-1.03755733333334,1.11209066666666,0.782201333333333,-0.135543999999996,-2.41945333333334,-0.0824893333333421,-1.87413066666666,-0.188501333333335,0.292261333333329,-0.475926666666666,-0.644347999999994,4.10815466666668,0.0435079999999886,-2.35188266666665,1.26300533333334,-0.719054666666665,0.689493333333331,1.03521733333334,0.911463999999995,5.542272,0.493982666666668,0.81483466666667,0.673675999999986,-0.776875999999987,1.715256,2.19942266666666,-5.86675066666668,-1.95221466666666,-0.171081333333333,2.03237866666667,1.76828533333332,-0.120442666666662,-0.572682666666665,-0.343261333333331,-0.918695999999997,4.68644266666666,-0.0950013333333288,0.554820000000007,1.141668,1.96163466666668
"2020-03-03",1.08908133333334,0.0800013333333283,-1.530528,-1.330856,0.588648000000006,-1.451472,-0.961405333333332,0.762237333333331,-0.0178533333333348,-1.95975733333333,11.7534333333333,4.19100000000002,0.319153333333318,-1.66000933333333,-0.535736000000014,-0.0837706666666662,-1.395004,-0.841338666666658,0.345427999999998,1.68212933333334,-0.40900666666667,-0.000849333333334812,0.370285333333342,-1.80549599999999,-3.06183866666667,1.42101066666666,1.34757466666666,0.194758666666672,0.492345333333333,1.91105200000001,0.458949333333322,-1.69371599999999,-0.144073333333338,1.59113600000001,-0.091304000000008,1.91947466666666,0.524221333333344,0.138209333333322,5.25789333333333,1.14212533333333,-1.35580399999999,-0.504720000000006,13.5608466666667,-2.16610666666666,1.04709866666668,2.441976,0.377623999999983,0.312876000000003,-0.866271999999995,-0.256769333333324,0.0817920000000072,1.65468799999999,4.27978533333334,-0.0155026666666629,-1.18524133333334,3.52442933333333,-1.243764,-3.27748133333333,-0.0653893333333286,7.78608133333334,4.19274933333334,-1.53179466666667,0.307001333333346,0.788141333333343,1.21277866666667,0.175908000000007,0.103709333333327,0.391046666666668,-1.199412,-0.786935999999997,0.403086666666667,0.251384000000002,2.90738933333334,0.65082266666667,-0.0770720000000011,-1.54024800000001,0.725458666666668,-3.38065599999999,-1.47134933333334,-1.53108666666665,-0.00937866666666309,-1.03658,0.341181333333324,0.547795999999991,-0.0882413333333432,-1.00607333333333,0.0855706666666549,-1.141408,-0.174388000000008,0.168655999999999,-0.849741333333327,0.184966666666668,-1.70979866666667,0.184509333333338,-2.985224,1.24807733333334,-1.15672266666667,0.78712933333334,0.82902,0.846369333333328,5.65629066666666,0.852910666666659,0.626449333333341,0.948887999999997,-0.974822666666668,3.329768,2.67583733333335,-5.19723466666666,-2.997136,0.241409333333337,1.61439066666667,0.774210666666676,0.0634106666666696,-0.915054666666663,-1.27694133333334,-0.738306666666659,4.61590133333334,0.844334666666668,-0.523722666666671,2.07764666666668,1.48088133333333
"2020-03-04",1.63409466666667,0.95007333333335,-1.45151199999999,-1.91651466666666,-0.269765333333325,-0.694448000000008,-0.0145413333333266,0.580855999999997,0.0524039999999957,-0.860901333333331,-0.0652359999999987,4.30587200000001,-0.320216000000002,-1.438232,-0.676869333333329,-0.550369333333336,-0.0561826666666576,-0.635356000000002,0.501281333333338,1.40636666666667,-1.05986533333333,-0.248143999999996,0.0345199999999863,-2.45790666666666,-2.56132533333333,0.411682666666664,0.973749333333345,0.271255999999994,0.305475999999999,1.86112533333333,1.14372266666666,-1.657664,-0.381912,1.91182400000001,0.803593333333325,1.89297999999999,1.36315866666665,0.57792666666667,0.238881333333339,-0.0153760000000034,0.413284000000004,-0.153422666666671,12.9294893333333,-1.55037466666667,0.338902666666669,1.46523066666666,0.146138666666658,1.103216,-0.018417333333332,-0.684005333333332,0.00148000000000081,1.92019599999999,3.90222666666666,0.232900000000001,-1.76387466666668,4.82772799999999,-0.316416000000004,-3.99276266666666,0.990824000000018,10.0284826666667,4.224772,-1.93515066666666,1.38708000000001,-0.32952933333334,1.53267466666667,0.879288000000017,0.758052000000006,0.708669333333333,-2.983744,-0.302953333333335,0.678878666666677,0.991958666666662,4.72475733333333,0.985122666666655,-0.34541333333334,-1.27582266666667,1.56352799999999,-3.77251199999999,-1.32888266666666,-1.68953466666666,0.362471999999997,-0.845926666666657,0.173573333333337,0.867070666666663,-0.104105333333337,-0.567576000000003,0.54031333333333,-0.312418666666659,0.279958666666658,0.717269333333334,-0.216949333333332,-0.456573333333338,-1.45667466666667,-0.435434666666666,-1.78548133333334,1.6403,-1.23267066666666,-0.961715999999996,0.984410666666676,1.41873733333333,6.44154400000001,0.123743999999988,1.44589733333333,1.35839866666667,-0.621062666666674,2.38827066666667,3.183848,-2.865128,-2.12261466666666,0.530166666666659,2.34848000000001,2.671672,-0.426168000000004,-0.654566666666668,-1.71723466666667,0.0286760000000044,4.628896,0.799265333333338,-0.0654853333333421,1.53404266666666,1.44574933333332
"2020-03-05",2.32089199999999,1.21227066666667,-2.10722800000001,-1.49157199999999,-0.277761333333331,-0.384949333333324,-1.997024,-0.215377333333336,1.53802533333334,-1.35230533333333,0.147246666666675,5.42740933333334,-0.0531000000000006,-1.435236,-1.63079866666666,0.537963999999988,-0.490071999999998,-0.921981333333335,0.56295333333334,3.08172666666667,-0.0338640000000083,-0.491658666666666,-0.0476680000000016,-2.25558533333333,-1.780192,0.332223999999997,1.36734533333333,-0.195434666666671,0.346980000000002,2.32157333333333,0.126078666666658,-1.70205733333333,-0.192108000000005,1.54506400000001,0.663390666666672,2.57694533333334,-0.549514666666667,0.707601333333344,0.346735999999993,-1.23906933333333,0.0619506666666751,-0.230825333333328,10.5365546666667,-1.729192,-0.387792000000005,1.06250000000001,-0.578465333333327,0.473835999999991,0.0504813333333374,0.481557333333328,0.362081333333336,4.32236800000001,6.97127333333334,0.104624000000001,-2.67915333333335,4.33364400000001,-1.41693066666666,-3.52909333333334,1.05632,9.37037599999999,4.69786133333332,-2.428884,0.0759373333333286,-0.213953333333336,1.59614533333333,0.108098666666677,0.196482666666668,0.578159999999997,1.21037866666667,-1.96383733333334,0.20577466666667,1.22991466666666,4.90142266666666,0.138824,-0.367197333333337,-1.38604266666667,1.58192399999999,-4.26480666666666,-1.14105733333332,-1.31333866666668,-0.198781333333329,-0.66249066666667,1.16551199999999,0.21208666666665,0.264648000000008,-1.263656,0.105127999999993,-0.407455999999996,0.105005333333324,0.372320000000002,0.638504000000012,-0.983968000000004,-0.997685333333337,-0.448791999999997,-2.44488533333333,1.93890400000001,-0.468586666666653,-0.412369333333345,1.22505200000001,0.99687733333333,5.80158533333332,-0.61036133333333,0.489446666666666,1.61066666666667,-0.427703999999991,2.48452266666665,3.14505466666665,-1.64397733333332,-1.73220266666667,1.00064533333332,-0.168681333333325,1.02580266666665,-1.16686,-0.666158666666675,-1.863952,-0.808141333333339,1.61492933333334,0.440064000000007,0.0251773333333318,0.427113333333338,0.965480000000014
"2020-03-06",3.21440133333333,1.13478133333334,-1.05971733333334,-1.99685733333332,0.447032000000007,-2.16418399999999,-1.24276266666666,1.52527866666668,0.715362666666678,-2.31105066666667,1.15549200000001,4.288472,1.45242800000001,-1.57068933333333,-1.90192133333333,-1.04367066666666,-1.43260666666667,-1.23876933333334,1.25592,3.051844,-0.712478666666669,-0.188893333333326,0.313873333333319,-2.613332,-2.27124533333334,0.844462666666672,2.09030133333334,0.417093333333327,-0.321401333333327,3.21999066666667,-0.900208000000006,1.01012133333333,0.0124199999999917,1.29728133333333,0.623209333333335,2.52109333333333,-0.540853333333331,0.124689333333336,0.587610666666663,10.6323186666667,0.71695466666668,-0.386948000000004,14.996912,-1.899608,0.832102666666671,0.760975999999999,0.596430666666663,0.573246666666677,0.0226639999999918,2.16722133333333,1.00858533333333,1.10561599999998,7.75271066666667,0.374084000000011,1.24474133333334,4.86952266666667,-1.81086666666667,-2.65053333333334,0.747497333333328,10.1475266666667,4.77295466666668,-3.58453866666666,1.39035066666666,3.76997333333333,1.26006000000001,-0.657185333333331,-0.87908933333334,-0.263957333333337,0.608113333333321,-1.39411866666667,0.494817333333344,0.878606666666656,5.509704,-0.337437333333341,0.777206666666657,-1.46323599999999,1.47303199999999,-4.15877333333333,-2.821792,-1.57952933333333,0.522582666666665,-1.82366400000001,0.717428000000012,0.440841333333324,-0.521041333333329,-1.27009066666666,1.97654266666667,-0.838058666666669,0.0139666666666614,0.951594666666651,2.15445999999999,-0.75500533333333,-1.88596133333333,-0.774225333333334,-2.90293866666667,1.81634533333335,-3.34423333333334,-0.66752666666666,2.42860400000001,0.990153333333339,7.06899466666667,1.11810800000001,2.82639066666668,0.887043999999989,-1.51476,3.45379066666666,3.66175866666667,-3.27381333333334,-1.60324133333333,0.520228000000003,1.22675599999999,0.924987999999999,-1.40385999999999,-0.559585333333331,-2.89097599999999,-2.32931466666668,5.30542533333333,1.51856533333334,-1.46278933333333,0.974457333333319,-0.869826666666668
"2020-03-07",2.13813733333332,0.632085333333322,-0.794682666666674,1.21892799999999,0.352697333333325,-0.0838880000000017,0.499481333333335,-1.16224666666666,-0.47272266666667,-1.56125333333334,-1.41355866666667,3.27734933333332,-1.09636933333334,0.314977333333317,0.297765333333317,0.269541333333351,-1.27277066666667,-1.87110933333334,0.073908000000003,2.58288,-1.761348,2.74579866666667,-0.463644000000002,-0.123204000000001,1.672556,0.283936000000011,0.783894666666669,-0.736944000000008,-0.278666666666666,1.59334799999999,-1.31079066666666,-0.506051999999997,-0.947733333333332,-1.03470399999999,0.476633333333339,0.759989333333323,5.14297466666666,0.0220893333333407,-0.341741333333331,0.572946666666667,1.99799599999999,-1.434428,11.4534093333333,0.938772000000014,-0.532257333333334,0.996774666666653,-1.04450533333333,0.252456000000009,0.711613333333332,0.418833333333325,0.111994666666675,2.74509733333332,6.01251733333335,0.0357666666666745,0.604853333333338,5.25381466666668,-1.70662399999999,-1.38547733333333,0.445480000000003,11.3336386666667,3.66187066666667,-1.87678533333333,0.911448000000007,1.14528933333334,-0.037700000000001,-0.129983999999993,-0.901494666666665,-0.668289333333334,-3.23007199999999,0.755518666666674,0.226842666666656,0.691685333333325,3.37181066666668,0.868041333333338,2.06633999999998,-0.356689333333321,1.37671466666667,-2.14978000000001,0.327545333333347,-1.76323466666666,-0.859604000000004,-0.218750666666665,-0.276856000000009,0.126154666666679,2.23795066666668,0.602641333333338,1.98376399999999,1.64901733333333,0.454930666666669,0.513778666666667,1.34335866666666,0.411758666666671,-0.415242666666671,-1.249664,0.436833333333325,1.68283066666667,-1.99563066666667,-3.40827999999999,2.03414933333335,0.0483453333333301,5.97827600000001,-0.131662666666671,1.34608,0.606577333333334,0.289337333333336,2.06587200000001,2.52078266666666,-1.03102666666666,-2.03538533333332,1.30953466666668,2.48957866666666,0.0426639999999878,-0.363352000000006,-1.32070399999999,0.754938666666675,-0.51512666666666,6.57836400000001,0.956227999999996,-0.267745333333337,0.781265333333337,0.364262666666676
"2020-03-08",3.05414266666666,-0.14831066666666,-0.0827639999999974,2.184972,-1.58717333333333,-0.156641333333326,-0.780791999999991,-0.715977333333328,0.44523066666666,-3.15583866666667,-1.92872666666666,3.555796,-1.22144533333332,2.299612,1.38267066666667,1.37894133333334,1.51729866666666,-3.76627066666667,-0.357061333333334,0.441767999999996,-1.03349866666666,4.86174533333335,-1.22481333333333,1.08920800000001,2.44747866666665,-1.35229466666667,-0.0996800000000064,0.244186666666678,2.46721333333333,-0.245503999999997,-3.541708,-1.12696799999999,-1.78922533333333,-1.01000933333333,1.838048,0.638982666666664,-0.838571999999999,-0.605290666666676,-3.19567866666667,0.329976000000002,2.50427733333333,-0.495834666666667,10.3986466666667,0.812485333333342,-1.74334266666666,2.75926666666666,-2.48597733333334,1.08107466666667,0.364054666666675,1.14566000000001,0.200662666666673,4.19498666666667,5.99736,0.953546666666668,-1.69732133333333,5.76170399999999,-1.26029466666667,-3.43204266666667,2.319168,8.54660533333333,3.92327333333333,-4.09648133333333,-0.505126666666669,-1.483536,-0.378301333333326,-2.28924533333334,-3.72562666666667,-0.509475999999992,-5.02342266666666,-0.08768666666667,0.694035999999997,1.139292,1.93318666666667,1.34639466666667,3.72907066666666,-0.375061333333321,0.713877333333329,0.852742666666657,-0.502461333333343,-2.74141999999999,0.232249333333343,0.65573599999999,0.829330666666664,0.739125333333334,2.38370800000001,0.800613333333317,0.541570666666672,2.82451333333333,1.19714399999999,1.35410533333334,0.389908000000005,-0.39591999999999,0.189905333333343,-0.0362599999999986,2.73474666666667,1.36663333333334,-1.66892533333333,-0.949457333333342,1.95834800000002,0.508117333333331,5.24746666666667,-2.41980533333333,-0.0870813333333444,-0.100010666666662,0.839600000000004,1.13037600000001,2.19125866666667,-2.299204,-3.18487066666665,0.138189333333344,2.31944800000001,-0.00556400000000679,-0.0952813333333324,-1.06680799999999,2.783732,-0.272394666666671,6.35113066666666,0.972290666666666,1.83884133333333,0.199843999999999,1.21830266666667
"2020-03-09",3.520904,6.12870266666667,-1.25154666666667,-0.813685333333339,-0.174341333333331,3.98763066666667,-0.938884000000002,1.35202000000001,0.456853333333342,10.2029266666667,3.62047866666666,4.078104,0.0680693333333267,-0.850886666666668,-1.58053066666668,1.18593866666667,-0.298715999999999,-0.183069333333336,0.596288000000001,2.77190133333333,-0.685648,-0.473500000000001,-0.907806666666673,-0.964065333333338,-1.84835866666666,1.02074133333332,0.783208000000002,1.03001866666668,1.735896,2.55934666666666,0.680790666666667,-0.678864000000004,-0.609273333333334,0.903045333333338,1.26836666666668,1.59321066666666,-2.00313866666666,0.798085333333347,1.30950933333334,1.14691199999999,2.33552000000002,0.382385333333318,12.5443826666667,-1.46926400000001,-0.517848000000001,1.60462000000001,-0.313735999999992,0.784968000000006,1.68984533333334,4.70189466666666,3.49806666666667,3.83687866666666,11.3979186666667,1.40921999999999,-1.27918533333333,3.74855599999999,-0.264027999999996,-0.105203999999986,6.00276133333332,8.08792133333334,4.18194533333333,9.70775866666666,4.99740133333333,1.37188266666666,14.8736213333333,0.265278666666674,0.545343999999986,-2.306712,1.14909333333333,-0.989064000000013,0.224589333333341,7.29612666666668,5.119608,1.11410533333334,1.22856666666667,6.531632,1.39743999999999,-4.299668,0.118702666666664,-2.12823466666666,0.263437333333343,-1.24922666666667,1.17186533333333,1.05418933333333,6.634252,-1.55392933333334,0.87169866666666,-0.176869333333329,0.493982666666668,0.925013333333325,-0.875370666666669,-0.842823999999993,0.964166666666671,0.556507999999994,-2.24936933333333,2.16528266666667,-0.142531999999989,0.580713333333335,5.06976266666666,1.119776,6.10533600000001,0.738485333333344,0.970836000000006,0.346913333333347,-0.211553333333342,1.541768,3.60908533333333,5.49141466666667,-2.62195333333334,0.81092266666667,1.85369333333334,2.08179200000001,0.907195999999999,0.240733333333324,-1.72532666666667,-2.08860800000001,5.81636533333334,0.832438666666661,0.835520000000002,11.7850493333333,1.60743733333332
